"","X","DBCODE","ENTITY","SITECODE","YEAR","MONTH","DAY","HOUR","MINUTE","L2TEMP","REMOVEFLAG","SNOWFLAG","SPASTFLAG","time","cluster","clust_type"
"7174",7174,"SA024",3,264,2011,9,5,18,0,22.8,0,0,0,18,3,"Low"
"7175",7175,"SA024",3,264,2011,9,5,18,20,22.3,0,0,0,18.3333333333333,3,"Low"
"7176",7176,"SA024",3,264,2011,9,5,18,40,21.7,0,0,0,18.6666666666667,3,"Low"
"7177",7177,"SA024",3,264,2011,9,5,19,0,20.6,0,0,0,19,3,"Low"
"7178",7178,"SA024",3,264,2011,9,5,19,20,20.1,0,0,0,19.3333333333333,3,"Low"
"7179",7179,"SA024",3,264,2011,9,5,19,40,19.6,0,0,0,19.6666666666667,3,"Low"
"7180",7180,"SA024",3,264,2011,9,5,20,0,19.2,0,0,0,20,3,"Low"
"7181",7181,"SA024",3,264,2011,9,5,20,20,18.9,0,0,0,20.3333333333333,3,"Low"
"7182",7182,"SA024",3,264,2011,9,5,20,40,18.6,0,0,0,20.6666666666667,3,"Low"
"7183",7183,"SA024",3,264,2011,9,5,21,0,18.5,0,0,0,21,3,"Low"
"7184",7184,"SA024",3,264,2011,9,5,21,20,18.3,0,0,0,21.3333333333333,3,"Low"
"7185",7185,"SA024",3,264,2011,9,5,21,40,18.1,0,0,0,21.6666666666667,3,"Low"
"7186",7186,"SA024",3,264,2011,9,5,22,0,18,0,0,0,22,3,"Low"
"7187",7187,"SA024",3,264,2011,9,5,22,20,17.8,0,0,0,22.3333333333333,3,"Low"
"7188",7188,"SA024",3,264,2011,9,5,22,40,17.7,0,0,0,22.6666666666667,3,"Low"
"7189",7189,"SA024",3,264,2011,9,5,23,0,17.7,0,0,0,23,3,"Low"
"7190",7190,"SA024",3,264,2011,9,5,23,20,17.5,0,0,0,23.3333333333333,3,"Low"
"7191",7191,"SA024",3,264,2011,9,5,23,40,17.5,0,0,0,23.6666666666667,3,"Low"
"7192",7192,"SA024",3,265,2011,9,5,7,0,17.4,0,0,0,7,1,"High"
"7193",7193,"SA024",3,265,2011,9,5,7,20,17.3,0,0,0,7.33333333333333,1,"High"
"7194",7194,"SA024",3,265,2011,9,5,7,40,17.3,0,0,0,7.66666666666667,1,"High"
"7195",7195,"SA024",3,265,2011,9,5,8,0,17.4,0,0,0,8,1,"High"
"7196",7196,"SA024",3,265,2011,9,5,8,20,17.6,0,0,0,8.33333333333333,1,"High"
"7197",7197,"SA024",3,265,2011,9,5,8,40,17.7,0,0,0,8.66666666666667,1,"High"
"7198",7198,"SA024",3,265,2011,9,5,9,0,17.8,0,0,0,9,1,"High"
"7199",7199,"SA024",3,265,2011,9,5,9,20,18.1,0,0,0,9.33333333333333,1,"High"
"7200",7200,"SA024",3,265,2011,9,5,9,40,19,0,0,0,9.66666666666667,1,"High"
"7201",7201,"SA024",3,265,2011,9,5,10,0,19.6,0,0,0,10,1,"High"
"7202",7202,"SA024",3,265,2011,9,5,10,20,19.9,0,0,0,10.3333333333333,1,"High"
"7203",7203,"SA024",3,265,2011,9,5,10,40,20.1,0,0,0,10.6666666666667,1,"High"
"7204",7204,"SA024",3,265,2011,9,5,11,0,23.5,0,0,0,11,1,"High"
"7205",7205,"SA024",3,265,2011,9,5,11,20,23.7,0,0,0,11.3333333333333,1,"High"
"7206",7206,"SA024",3,265,2011,9,5,11,40,24,0,0,0,11.6666666666667,1,"High"
"7207",7207,"SA024",3,265,2011,9,5,12,0,24.6,0,0,0,12,1,"High"
"7208",7208,"SA024",3,265,2011,9,5,12,20,25.7,0,0,0,12.3333333333333,1,"High"
"7209",7209,"SA024",3,265,2011,9,5,12,40,30,0,0,0,12.6666666666667,1,"High"
"7210",7210,"SA024",3,265,2011,9,5,13,0,31.7,0,0,0,13,1,"High"
"7211",7211,"SA024",3,265,2011,9,5,13,20,32.9,0,0,0,13.3333333333333,1,"High"
"7212",7212,"SA024",3,265,2011,9,5,13,40,34.5,0,0,0,13.6666666666667,1,"High"
"7213",7213,"SA024",3,265,2011,9,5,14,0,33.8,0,0,0,14,1,"High"
"7214",7214,"SA024",3,265,2011,9,5,14,20,32.5,0,0,0,14.3333333333333,1,"High"
"7215",7215,"SA024",3,265,2011,9,5,14,40,32.5,0,0,0,14.6666666666667,1,"High"
"7216",7216,"SA024",3,265,2011,9,5,15,0,33.2,0,0,0,15,1,"High"
"7217",7217,"SA024",3,265,2011,9,5,15,20,31.9,0,0,0,15.3333333333333,1,"High"
"7218",7218,"SA024",3,265,2011,9,5,15,40,31.3,0,0,0,15.6666666666667,1,"High"
"7219",7219,"SA024",3,265,2011,9,5,16,0,29.5,0,0,0,16,1,"High"
"7220",7220,"SA024",3,265,2011,9,5,16,20,28.3,0,0,0,16.3333333333333,1,"High"
"7221",7221,"SA024",3,265,2011,9,5,16,40,26.8,0,0,0,16.6666666666667,1,"High"
"7222",7222,"SA024",3,265,2011,9,5,17,0,25.2,0,0,0,17,1,"High"
"7223",7223,"SA024",3,265,2011,9,5,17,20,24.2,0,0,0,17.3333333333333,1,"High"
"7224",7224,"SA024",3,265,2011,9,5,17,40,23.6,0,0,0,17.6666666666667,1,"High"
"7225",7225,"SA024",3,265,2011,9,5,18,0,23.2,0,0,0,18,1,"High"
"7226",7226,"SA024",3,265,2011,9,5,18,20,22.5,0,0,0,18.3333333333333,1,"High"
"7227",7227,"SA024",3,265,2011,9,5,18,40,21.9,0,0,0,18.6666666666667,1,"High"
"7228",7228,"SA024",3,265,2011,9,5,19,0,21.3,0,0,0,19,1,"High"
"7229",7229,"SA024",3,265,2011,9,5,19,20,20.8,0,0,0,19.3333333333333,1,"High"
"7230",7230,"SA024",3,265,2011,9,5,19,40,20.3,0,0,0,19.6666666666667,1,"High"
"7231",7231,"SA024",3,265,2011,9,5,20,0,19.8,0,0,0,20,1,"High"
"7232",7232,"SA024",3,265,2011,9,5,20,20,19.4,0,0,0,20.3333333333333,1,"High"
"7233",7233,"SA024",3,265,2011,9,5,20,40,19.1,0,0,0,20.6666666666667,1,"High"
"7234",7234,"SA024",3,265,2011,9,5,21,0,19,0,0,0,21,1,"High"
"7235",7235,"SA024",3,265,2011,9,5,21,20,18.7,0,0,0,21.3333333333333,1,"High"
"7236",7236,"SA024",3,265,2011,9,5,21,40,18.6,0,0,0,21.6666666666667,1,"High"
"7237",7237,"SA024",3,265,2011,9,5,22,0,18.4,0,0,0,22,1,"High"
"7238",7238,"SA024",3,265,2011,9,5,22,20,18.2,0,0,0,22.3333333333333,1,"High"
"7239",7239,"SA024",3,265,2011,9,5,22,40,18.2,0,0,0,22.6666666666667,1,"High"
"7240",7240,"SA024",3,265,2011,9,5,23,0,18.1,0,0,0,23,1,"High"
"7241",7241,"SA024",3,265,2011,9,5,23,20,18,0,0,0,23.3333333333333,1,"High"
"7242",7242,"SA024",3,265,2011,9,5,23,40,18,0,0,0,23.6666666666667,1,"High"
"7243",7243,"SA024",3,266,2011,9,5,7,0,17.1,0,0,0,7,1,"High"
"7244",7244,"SA024",3,266,2011,9,5,7,20,17,0,0,0,7.33333333333333,1,"High"
"7245",7245,"SA024",3,266,2011,9,5,7,40,17,0,0,0,7.66666666666667,1,"High"
"7246",7246,"SA024",3,266,2011,9,5,8,0,17.1,0,0,0,8,1,"High"
"7247",7247,"SA024",3,266,2011,9,5,8,20,17.4,0,0,0,8.33333333333333,1,"High"
"7248",7248,"SA024",3,266,2011,9,5,8,40,17.6,0,0,0,8.66666666666667,1,"High"
"7249",7249,"SA024",3,266,2011,9,5,9,0,17.9,0,0,0,9,1,"High"
"7250",7250,"SA024",3,266,2011,9,5,9,20,18.1,0,0,0,9.33333333333333,1,"High"
"7251",7251,"SA024",3,266,2011,9,5,9,40,19,0,0,0,9.66666666666667,1,"High"
"7252",7252,"SA024",3,266,2011,9,5,10,0,19.8,0,0,0,10,1,"High"
"7253",7253,"SA024",3,266,2011,9,5,10,20,20.1,0,0,0,10.3333333333333,1,"High"
"7254",7254,"SA024",3,266,2011,9,5,10,40,20.6,0,0,0,10.6666666666667,1,"High"
"7255",7255,"SA024",3,266,2011,9,5,11,0,21.1,0,0,0,11,1,"High"
"7256",7256,"SA024",3,266,2011,9,5,11,20,22,0,0,0,11.3333333333333,1,"High"
"7257",7257,"SA024",3,266,2011,9,5,11,40,22.6,0,0,0,11.6666666666667,1,"High"
"7258",7258,"SA024",3,266,2011,9,5,12,0,23.8,0,0,0,12,1,"High"
"7259",7259,"SA024",3,266,2011,9,5,12,20,24.4,0,0,0,12.3333333333333,1,"High"
"7260",7260,"SA024",3,266,2011,9,5,12,40,25.1,0,0,0,12.6666666666667,1,"High"
"7261",7261,"SA024",3,266,2011,9,5,13,0,25.5,0,0,0,13,1,"High"
"7262",7262,"SA024",3,266,2011,9,5,13,20,26.3,0,0,0,13.3333333333333,1,"High"
"7263",7263,"SA024",3,266,2011,9,5,13,40,26.5,0,0,0,13.6666666666667,1,"High"
"7264",7264,"SA024",3,266,2011,9,5,14,0,27.2,0,0,0,14,1,"High"
"7265",7265,"SA024",3,266,2011,9,5,14,20,27.6,0,0,0,14.3333333333333,1,"High"
"7266",7266,"SA024",3,266,2011,9,5,14,40,28.2,0,0,0,14.6666666666667,1,"High"
"7267",7267,"SA024",3,266,2011,9,5,15,0,27.7,0,0,0,15,1,"High"
"7268",7268,"SA024",3,266,2011,9,5,15,20,27.7,0,0,0,15.3333333333333,1,"High"
"7269",7269,"SA024",3,266,2011,9,5,15,40,27.4,0,0,0,15.6666666666667,1,"High"
"7270",7270,"SA024",3,266,2011,9,5,16,0,26.8,0,0,0,16,1,"High"
"7271",7271,"SA024",3,266,2011,9,5,16,20,26.6,0,0,0,16.3333333333333,1,"High"
"7272",7272,"SA024",3,266,2011,9,5,16,40,25.9,0,0,0,16.6666666666667,1,"High"
"7273",7273,"SA024",3,266,2011,9,5,17,0,25.1,0,0,0,17,1,"High"
"7274",7274,"SA024",3,266,2011,9,5,17,20,24.4,0,0,0,17.3333333333333,1,"High"
"7275",7275,"SA024",3,266,2011,9,5,17,40,23.7,0,0,0,17.6666666666667,1,"High"
"7276",7276,"SA024",3,266,2011,9,5,18,0,22.9,0,0,0,18,1,"High"
"7277",7277,"SA024",3,266,2011,9,5,18,20,22.3,0,0,0,18.3333333333333,1,"High"
"7278",7278,"SA024",3,266,2011,9,5,18,40,22.1,0,0,0,18.6666666666667,1,"High"
"7279",7279,"SA024",3,266,2011,9,5,19,0,21.4,0,0,0,19,1,"High"
"7280",7280,"SA024",3,266,2011,9,5,19,20,20.3,0,0,0,19.3333333333333,1,"High"
"7281",7281,"SA024",3,266,2011,9,5,19,40,19.7,0,0,0,19.6666666666667,1,"High"
"7282",7282,"SA024",3,266,2011,9,5,20,0,19.2,0,0,0,20,1,"High"
"7283",7283,"SA024",3,266,2011,9,5,20,20,18.9,0,0,0,20.3333333333333,1,"High"
"7284",7284,"SA024",3,266,2011,9,5,20,40,18.7,0,0,0,20.6666666666667,1,"High"
"7285",7285,"SA024",3,266,2011,9,5,21,0,18.4,0,0,0,21,1,"High"
"7286",7286,"SA024",3,266,2011,9,5,21,20,18.3,0,0,0,21.3333333333333,1,"High"
"7287",7287,"SA024",3,266,2011,9,5,21,40,18.1,0,0,0,21.6666666666667,1,"High"
"7288",7288,"SA024",3,266,2011,9,5,22,0,18,0,0,0,22,1,"High"
"7289",7289,"SA024",3,266,2011,9,5,22,20,17.9,0,0,0,22.3333333333333,1,"High"
"7290",7290,"SA024",3,266,2011,9,5,22,40,17.8,0,0,0,22.6666666666667,1,"High"
"7291",7291,"SA024",3,266,2011,9,5,23,0,17.8,0,0,0,23,1,"High"
"7292",7292,"SA024",3,266,2011,9,5,23,20,17.6,0,0,0,23.3333333333333,1,"High"
"7293",7293,"SA024",3,266,2011,9,5,23,40,17.5,0,0,0,23.6666666666667,1,"High"
"7294",7294,"SA024",3,267,2011,9,5,7,0,14.2,0,0,0,7,3,"Low"
"7295",7295,"SA024",3,267,2011,9,5,7,20,14.1,0,0,0,7.33333333333333,3,"Low"
"7296",7296,"SA024",3,267,2011,9,5,7,40,14.1,0,0,0,7.66666666666667,3,"Low"
"7297",7297,"SA024",3,267,2011,9,5,8,0,14.2,0,0,0,8,3,"Low"
"7298",7298,"SA024",3,267,2011,9,5,8,20,14.7,0,0,0,8.33333333333333,3,"Low"
"7299",7299,"SA024",3,267,2011,9,5,8,40,15,0,0,0,8.66666666666667,3,"Low"
"7300",7300,"SA024",3,267,2011,9,5,9,0,15.7,0,0,0,9,3,"Low"
"7301",7301,"SA024",3,267,2011,9,5,9,20,17.2,0,0,0,9.33333333333333,3,"Low"
"7302",7302,"SA024",3,267,2011,9,5,9,40,18.7,0,0,0,9.66666666666667,3,"Low"
"7303",7303,"SA024",3,267,2011,9,5,10,0,19.9,0,0,0,10,3,"Low"
"7304",7304,"SA024",3,267,2011,9,5,10,20,20.7,0,0,0,10.3333333333333,3,"Low"
"7305",7305,"SA024",3,267,2011,9,5,10,40,21.4,0,0,0,10.6666666666667,3,"Low"
"7306",7306,"SA024",3,267,2011,9,5,11,0,22.2,0,0,0,11,3,"Low"
"7307",7307,"SA024",3,267,2011,9,5,11,20,23.2,0,0,0,11.3333333333333,3,"Low"
"7308",7308,"SA024",3,267,2011,9,5,11,40,23.6,0,0,0,11.6666666666667,3,"Low"
"7309",7309,"SA024",3,267,2011,9,5,12,0,24.1,0,0,0,12,3,"Low"
"7310",7310,"SA024",3,267,2011,9,5,12,20,24.7,0,0,0,12.3333333333333,3,"Low"
"7311",7311,"SA024",3,267,2011,9,5,12,40,25.2,0,0,0,12.6666666666667,3,"Low"
"7312",7312,"SA024",3,267,2011,9,5,13,0,25.5,0,0,0,13,3,"Low"
"7313",7313,"SA024",3,267,2011,9,5,13,20,26.2,0,0,0,13.3333333333333,3,"Low"
"7314",7314,"SA024",3,267,2011,9,5,13,40,26.6,0,0,0,13.6666666666667,3,"Low"
"7315",7315,"SA024",3,267,2011,9,5,14,0,27.2,0,0,0,14,3,"Low"
"7316",7316,"SA024",3,267,2011,9,5,14,20,27.9,0,0,0,14.3333333333333,3,"Low"
"7317",7317,"SA024",3,267,2011,9,5,14,40,28.3,0,0,0,14.6666666666667,3,"Low"
"7318",7318,"SA024",3,267,2011,9,5,15,0,28.1,0,0,0,15,3,"Low"
"7319",7319,"SA024",3,267,2011,9,5,15,20,28.7,0,0,0,15.3333333333333,3,"Low"
"7320",7320,"SA024",3,267,2011,9,5,15,40,28.4,0,0,0,15.6666666666667,3,"Low"
"7321",7321,"SA024",3,267,2011,9,5,16,0,28.2,0,0,0,16,3,"Low"
"7322",7322,"SA024",3,267,2011,9,5,16,20,28.1,0,0,0,16.3333333333333,3,"Low"
"7323",7323,"SA024",3,267,2011,9,5,16,40,27.6,0,0,0,16.6666666666667,3,"Low"
"7324",7324,"SA024",3,267,2011,9,5,17,0,26.3,0,0,0,17,3,"Low"
"7325",7325,"SA024",3,267,2011,9,5,17,20,25.4,0,0,0,17.3333333333333,3,"Low"
"7326",7326,"SA024",3,267,2011,9,5,17,40,24.7,0,0,0,17.6666666666667,3,"Low"
"7327",7327,"SA024",3,267,2011,9,5,18,0,24,0,0,0,18,3,"Low"
"7328",7328,"SA024",3,267,2011,9,5,18,20,22.8,0,0,0,18.3333333333333,3,"Low"
"7329",7329,"SA024",3,267,2011,9,5,18,40,21.4,0,0,0,18.6666666666667,3,"Low"
"7330",7330,"SA024",3,267,2011,9,5,19,0,20.2,0,0,0,19,3,"Low"
"7331",7331,"SA024",3,267,2011,9,5,19,20,18.6,0,0,0,19.3333333333333,3,"Low"
"7332",7332,"SA024",3,267,2011,9,5,19,40,17.3,0,0,0,19.6666666666667,3,"Low"
"7333",7333,"SA024",3,267,2011,9,5,20,0,16.5,0,0,0,20,3,"Low"
"7334",7334,"SA024",3,267,2011,9,5,20,20,16.1,0,0,0,20.3333333333333,3,"Low"
"7335",7335,"SA024",3,267,2011,9,5,20,40,15.9,0,0,0,20.6666666666667,3,"Low"
"7336",7336,"SA024",3,267,2011,9,5,21,0,15.8,0,0,0,21,3,"Low"
"7337",7337,"SA024",3,267,2011,9,5,21,20,15.6,0,0,0,21.3333333333333,3,"Low"
"7338",7338,"SA024",3,267,2011,9,5,21,40,15.3,0,0,0,21.6666666666667,3,"Low"
"7339",7339,"SA024",3,267,2011,9,5,22,0,15.2,0,0,0,22,3,"Low"
"7340",7340,"SA024",3,267,2011,9,5,22,20,15,0,0,0,22.3333333333333,3,"Low"
"7341",7341,"SA024",3,267,2011,9,5,22,40,14.8,0,0,0,22.6666666666667,3,"Low"
"7342",7342,"SA024",3,267,2011,9,5,23,0,14.7,0,0,0,23,3,"Low"
"7343",7343,"SA024",3,267,2011,9,5,23,20,14.7,0,0,0,23.3333333333333,3,"Low"
"7344",7344,"SA024",3,267,2011,9,5,23,40,14.5,0,0,0,23.6666666666667,3,"Low"
"7345",7345,"SA024",3,268,2011,9,5,7,0,13.5,0,0,0,7,3,"Low"
"7346",7346,"SA024",3,268,2011,9,5,7,20,13.2,0,0,0,7.33333333333333,3,"Low"
"7347",7347,"SA024",3,268,2011,9,5,7,40,13,0,0,0,7.66666666666667,3,"Low"
"7348",7348,"SA024",3,268,2011,9,5,8,0,13.5,0,0,0,8,3,"Low"
"7349",7349,"SA024",3,268,2011,9,5,8,20,14.5,0,0,0,8.33333333333333,3,"Low"
"7350",7350,"SA024",3,268,2011,9,5,8,40,15,0,0,0,8.66666666666667,3,"Low"
"7351",7351,"SA024",3,268,2011,9,5,9,0,16.2,0,0,0,9,3,"Low"
"7352",7352,"SA024",3,268,2011,9,5,9,20,17.6,0,0,0,9.33333333333333,3,"Low"
"7353",7353,"SA024",3,268,2011,9,5,9,40,20.2,0,0,0,9.66666666666667,3,"Low"
"7354",7354,"SA024",3,268,2011,9,5,10,0,21.8,0,0,0,10,3,"Low"
"7355",7355,"SA024",3,268,2011,9,5,10,20,21.7,0,0,0,10.3333333333333,3,"Low"
"7356",7356,"SA024",3,268,2011,9,5,10,40,21.7,0,0,0,10.6666666666667,3,"Low"
"7357",7357,"SA024",3,268,2011,9,5,11,0,23.4,0,0,0,11,3,"Low"
"7358",7358,"SA024",3,268,2011,9,5,11,20,25.9,0,0,0,11.3333333333333,3,"Low"
"7359",7359,"SA024",3,268,2011,9,5,11,40,30,0,0,0,11.6666666666667,3,"Low"
"7360",7360,"SA024",3,268,2011,9,5,12,0,32.5,0,0,0,12,3,"Low"
"7361",7361,"SA024",3,268,2011,9,5,12,20,33.5,0,0,0,12.3333333333333,3,"Low"
"7362",7362,"SA024",3,268,2011,9,5,12,40,34.9,0,0,0,12.6666666666667,3,"Low"
"7363",7363,"SA024",3,268,2011,9,5,13,0,35.1,0,0,0,13,3,"Low"
"7364",7364,"SA024",3,268,2011,9,5,13,20,35,0,0,0,13.3333333333333,3,"Low"
"7365",7365,"SA024",3,268,2011,9,5,13,40,35.4,0,0,0,13.6666666666667,3,"Low"
"7366",7366,"SA024",3,268,2011,9,5,14,0,34.1,0,0,0,14,3,"Low"
"7367",7367,"SA024",3,268,2011,9,5,14,20,32.9,0,0,0,14.3333333333333,3,"Low"
"7368",7368,"SA024",3,268,2011,9,5,14,40,32.5,0,0,0,14.6666666666667,3,"Low"
"7369",7369,"SA024",3,268,2011,9,5,15,0,32.7,0,0,0,15,3,"Low"
"7370",7370,"SA024",3,268,2011,9,5,15,20,30.4,0,0,0,15.3333333333333,3,"Low"
"7371",7371,"SA024",3,268,2011,9,5,15,40,28.6,0,0,0,15.6666666666667,3,"Low"
"7372",7372,"SA024",3,268,2011,9,5,16,0,27.4,0,0,0,16,3,"Low"
"7373",7373,"SA024",3,268,2011,9,5,16,20,26.8,0,0,0,16.3333333333333,3,"Low"
"7374",7374,"SA024",3,268,2011,9,5,16,40,26.1,0,0,0,16.6666666666667,3,"Low"
"7375",7375,"SA024",3,268,2011,9,5,17,0,25.4,0,0,0,17,3,"Low"
"7376",7376,"SA024",3,268,2011,9,5,17,20,24.8,0,0,0,17.3333333333333,3,"Low"
"7377",7377,"SA024",3,268,2011,9,5,17,40,23.8,0,0,0,17.6666666666667,3,"Low"
"7378",7378,"SA024",3,268,2011,9,5,18,0,22.7,0,0,0,18,3,"Low"
"7379",7379,"SA024",3,268,2011,9,5,18,20,21.1,0,0,0,18.3333333333333,3,"Low"
"7380",7380,"SA024",3,268,2011,9,5,18,40,19.7,0,0,0,18.6666666666667,3,"Low"
"7381",7381,"SA024",3,268,2011,9,5,19,0,17.9,0,0,0,19,3,"Low"
"7382",7382,"SA024",3,268,2011,9,5,19,20,16.5,0,0,0,19.3333333333333,3,"Low"
"7383",7383,"SA024",3,268,2011,9,5,19,40,16,0,0,0,19.6666666666667,3,"Low"
"7384",7384,"SA024",3,268,2011,9,5,20,0,15.5,0,0,0,20,3,"Low"
"7385",7385,"SA024",3,268,2011,9,5,20,20,14.9,0,0,0,20.3333333333333,3,"Low"
"7386",7386,"SA024",3,268,2011,9,5,20,40,15,0,0,0,20.6666666666667,3,"Low"
"7387",7387,"SA024",3,268,2011,9,5,21,0,14.9,0,0,0,21,3,"Low"
"7388",7388,"SA024",3,268,2011,9,5,21,20,14.5,0,0,0,21.3333333333333,3,"Low"
"7389",7389,"SA024",3,268,2011,9,5,21,40,14.2,0,0,0,21.6666666666667,3,"Low"
"7390",7390,"SA024",3,268,2011,9,5,22,0,14.1,0,0,0,22,3,"Low"
"7391",7391,"SA024",3,268,2011,9,5,22,20,14.3,0,0,0,22.3333333333333,3,"Low"
"7392",7392,"SA024",3,268,2011,9,5,22,40,14.3,0,0,0,22.6666666666667,3,"Low"
"7393",7393,"SA024",3,268,2011,9,5,23,0,13.9,0,0,0,23,3,"Low"
"7394",7394,"SA024",3,268,2011,9,5,23,20,14.1,0,0,0,23.3333333333333,3,"Low"
"7395",7395,"SA024",3,268,2011,9,5,23,40,13.7,0,0,0,23.6666666666667,3,"Low"
"7396",7396,"SA024",3,270,2011,9,5,7,0,15.5,0,0,0,7,3,"Low"
"7397",7397,"SA024",3,270,2011,9,5,7,20,15.4,0,0,0,7.33333333333333,3,"Low"
"7398",7398,"SA024",3,270,2011,9,5,7,40,16,0,0,0,7.66666666666667,3,"Low"
"7399",7399,"SA024",3,270,2011,9,5,8,0,16.5,0,0,0,8,3,"Low"
"7400",7400,"SA024",3,270,2011,9,5,8,20,17.3,0,0,0,8.33333333333333,3,"Low"
"7401",7401,"SA024",3,270,2011,9,5,8,40,16.9,0,0,0,8.66666666666667,3,"Low"
"7402",7402,"SA024",3,270,2011,9,5,9,0,17.3,0,0,0,9,3,"Low"
"7403",7403,"SA024",3,270,2011,9,5,9,20,18.1,0,0,0,9.33333333333333,3,"Low"
"7404",7404,"SA024",3,270,2011,9,5,9,40,18.9,0,0,0,9.66666666666667,3,"Low"
"7405",7405,"SA024",3,270,2011,9,5,10,0,20.4,0,0,0,10,3,"Low"
"7406",7406,"SA024",3,270,2011,9,5,10,20,21.3,0,0,0,10.3333333333333,3,"Low"
"7407",7407,"SA024",3,270,2011,9,5,10,40,21.4,0,0,0,10.6666666666667,3,"Low"
"7408",7408,"SA024",3,270,2011,9,5,11,0,21.8,0,0,0,11,3,"Low"
"7409",7409,"SA024",3,270,2011,9,5,11,20,22.4,0,0,0,11.3333333333333,3,"Low"
"7410",7410,"SA024",3,270,2011,9,5,11,40,23.4,0,0,0,11.6666666666667,3,"Low"
"7411",7411,"SA024",3,270,2011,9,5,12,0,23.5,0,0,0,12,3,"Low"
"7412",7412,"SA024",3,270,2011,9,5,12,20,23.9,0,0,0,12.3333333333333,3,"Low"
"7413",7413,"SA024",3,270,2011,9,5,12,40,23.6,0,0,0,12.6666666666667,3,"Low"
"7414",7414,"SA024",3,270,2011,9,5,13,0,24.4,0,0,0,13,3,"Low"
"7415",7415,"SA024",3,270,2011,9,5,13,20,24.4,0,0,0,13.3333333333333,3,"Low"
"7416",7416,"SA024",3,270,2011,9,5,13,40,24.5,0,0,0,13.6666666666667,3,"Low"
"7417",7417,"SA024",3,270,2011,9,5,14,0,25.3,0,0,0,14,3,"Low"
"7418",7418,"SA024",3,270,2011,9,5,14,20,24.9,0,0,0,14.3333333333333,3,"Low"
"7419",7419,"SA024",3,270,2011,9,5,14,40,25.1,0,0,0,14.6666666666667,3,"Low"
"7420",7420,"SA024",3,270,2011,9,5,15,0,25,0,0,0,15,3,"Low"
"7421",7421,"SA024",3,270,2011,9,5,15,20,25,0,0,0,15.3333333333333,3,"Low"
"7422",7422,"SA024",3,270,2011,9,5,15,40,24.8,0,0,0,15.6666666666667,3,"Low"
"7423",7423,"SA024",3,270,2011,9,5,16,0,24,0,0,0,16,3,"Low"
"7424",7424,"SA024",3,270,2011,9,5,16,20,23,0,0,0,16.3333333333333,3,"Low"
"7425",7425,"SA024",3,270,2011,9,5,16,40,22.6,0,0,0,16.6666666666667,3,"Low"
"7426",7426,"SA024",3,270,2011,9,5,17,0,21.8,0,0,0,17,3,"Low"
"7427",7427,"SA024",3,270,2011,9,5,17,20,21.2,0,0,0,17.3333333333333,3,"Low"
"7428",7428,"SA024",3,270,2011,9,5,17,40,20.7,0,0,0,17.6666666666667,3,"Low"
"7429",7429,"SA024",3,270,2011,9,5,18,0,20.2,0,0,0,18,3,"Low"
"7430",7430,"SA024",3,270,2011,9,5,18,20,19.7,0,0,0,18.3333333333333,3,"Low"
"7431",7431,"SA024",3,270,2011,9,5,18,40,18.8,0,0,0,18.6666666666667,3,"Low"
"7432",7432,"SA024",3,270,2011,9,5,19,0,18.1,0,0,0,19,3,"Low"
"7433",7433,"SA024",3,270,2011,9,5,19,20,17.9,0,0,0,19.3333333333333,3,"Low"
"7434",7434,"SA024",3,270,2011,9,5,19,40,17.5,0,0,0,19.6666666666667,3,"Low"
"7435",7435,"SA024",3,270,2011,9,5,20,0,17.3,0,0,0,20,3,"Low"
"7436",7436,"SA024",3,270,2011,9,5,20,20,17,0,0,0,20.3333333333333,3,"Low"
"7437",7437,"SA024",3,270,2011,9,5,20,40,17,0,0,0,20.6666666666667,3,"Low"
"7438",7438,"SA024",3,270,2011,9,5,21,0,16.7,0,0,0,21,3,"Low"
"7439",7439,"SA024",3,270,2011,9,5,21,20,16.3,0,0,0,21.3333333333333,3,"Low"
"7440",7440,"SA024",3,270,2011,9,5,21,40,16.1,0,0,0,21.6666666666667,3,"Low"
"7441",7441,"SA024",3,270,2011,9,5,22,0,16,0,0,0,22,3,"Low"
"7442",7442,"SA024",3,270,2011,9,5,22,20,15.7,0,0,0,22.3333333333333,3,"Low"
"7443",7443,"SA024",3,270,2011,9,5,22,40,15.5,0,0,0,22.6666666666667,3,"Low"
"7444",7444,"SA024",3,270,2011,9,5,23,0,15.2,0,0,0,23,3,"Low"
"7445",7445,"SA024",3,270,2011,9,5,23,20,15.2,0,0,0,23.3333333333333,3,"Low"
"7446",7446,"SA024",3,270,2011,9,5,23,40,15.5,0,0,0,23.6666666666667,3,"Low"
"7447",7447,"SA024",3,271,2011,9,5,7,0,16.1,0,0,0,7,1,"High"
"7448",7448,"SA024",3,271,2011,9,5,7,20,16.2,0,0,0,7.33333333333333,1,"High"
"7449",7449,"SA024",3,271,2011,9,5,7,40,16.3,0,0,0,7.66666666666667,1,"High"
"7450",7450,"SA024",3,271,2011,9,5,8,0,16.7,0,0,0,8,1,"High"
"7451",7451,"SA024",3,271,2011,9,5,8,20,17.2,0,0,0,8.33333333333333,1,"High"
"7452",7452,"SA024",3,271,2011,9,5,8,40,17.3,0,0,0,8.66666666666667,1,"High"
"7453",7453,"SA024",3,271,2011,9,5,9,0,18.1,0,0,0,9,1,"High"
"7454",7454,"SA024",3,271,2011,9,5,9,20,18.6,0,0,0,9.33333333333333,1,"High"
